年份,省份,院校代码,学校,专业名称,最低分,最低位次,选科要求,录取批次,隶属,办学层次,办学类型,学校性质,是否双一流,是否 985,是否 211,城市,网址
2020,浙江,13285,浙江中医药大学滨江学院,药学（办学地点富春校区）,458,114864,,本科三批,浙江省教育厅,普通本科,医药类,民办,否,否,否,杭州市,https://www.gaokao.cn/school/2389/provinceline
2020,浙江,13285,浙江中医药大学滨江学院,英语（要求高考外语单科成绩不低于90分；办学地点富春校区）,457,115630,,本科三批,浙江省教育厅,普通本科,医药类,民办,否,否,否,杭州市,https://www.gaokao.cn/school/2389/provinceline
2020,浙江,13285,浙江中医药大学滨江学院,生物技术（收费17000元/年；办学地点第一学年在富春校区就读，第二学年起在滨文校区就读。）,457,115630,,本科三批,浙江省教育厅,普通本科,医药类,民办,否,否,否,杭州市,https://www.gaokao.cn/school/2389/provinceline
2020,浙江,13285,浙江中医药大学滨江学院,中药学（办学地点富春校区）,456,116430,,本科三批,浙江省教育厅,普通本科,医药类,民办,否,否,否,杭州市,https://www.gaokao.cn/school/2389/provinceline
2023,浙江,12878,丽水职业技术学院,工程造价,305,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2023,浙江,12878,丽水职业技术学院,计算机网络技术,305,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2023,浙江,12878,丽水职业技术学院,会计（收费6900元/年）,305,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2023,浙江,12878,丽水职业技术学院,园林工程技术,304,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2023,浙江,12878,丽水职业技术学院,数控技术,304,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2023,浙江,12878,丽水职业技术学院,电子信息工程技术,304,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2023,浙江,12878,丽水职业技术学院,机电一体化技术,304,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2023,浙江,12878,丽水职业技术学院,建筑室内设计,303,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2023,浙江,12878,丽水职业技术学院,大数据技术与应用,303,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2023,浙江,12878,丽水职业技术学院,工业机器人技术,303,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2023,浙江,12878,丽水职业技术学院,建筑室内设计（收费7590元/年）,337,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2023,浙江,12878,丽水职业技术学院,税务（收费6000元/年）,337,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2023,浙江,12878,丽水职业技术学院,工业机器人技术,335,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2023,浙江,12878,丽水职业技术学院,园林工程技术,334,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2023,浙江,12878,丽水职业技术学院,会计（收费6900元/年）,334,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2022,浙江,12878,丽水职业技术学院,工程造价,305,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2022,浙江,12878,丽水职业技术学院,计算机网络技术,305,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2022,浙江,12878,丽水职业技术学院,会计（收费6900元/年）,305,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2022,浙江,12878,丽水职业技术学院,园林工程技术,304,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2022,浙江,12878,丽水职业技术学院,数控技术,304,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2022,浙江,12878,丽水职业技术学院,电子信息工程技术,304,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2022,浙江,12878,丽水职业技术学院,机电一体化技术,304,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2022,浙江,12878,丽水职业技术学院,建筑室内设计,303,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2022,浙江,12878,丽水职业技术学院,大数据技术与应用,303,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2022,浙江,12878,丽水职业技术学院,工业机器人技术,303,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2022,浙江,12878,丽水职业技术学院,建筑室内设计（收费7590元/年）,337,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2022,浙江,12878,丽水职业技术学院,税务（收费6000元/年）,337,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2022,浙江,12878,丽水职业技术学院,工业机器人技术,335,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2022,浙江,12878,丽水职业技术学院,园林工程技术,334,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2022,浙江,12878,丽水职业技术学院,会计（收费6900元/年）,334,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2021,浙江,12878,丽水职业技术学院,工程造价,305,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2021,浙江,12878,丽水职业技术学院,计算机网络技术,305,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2021,浙江,12878,丽水职业技术学院,会计（收费6900元/年）,305,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2021,浙江,12878,丽水职业技术学院,园林工程技术,304,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2021,浙江,12878,丽水职业技术学院,数控技术,304,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2021,浙江,12878,丽水职业技术学院,电子信息工程技术,304,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2021,浙江,12878,丽水职业技术学院,机电一体化技术,304,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2021,浙江,12878,丽水职业技术学院,建筑室内设计,303,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2021,浙江,12878,丽水职业技术学院,大数据技术与应用,303,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2021,浙江,12878,丽水职业技术学院,工业机器人技术,303,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2021,浙江,12878,丽水职业技术学院,建筑室内设计（收费7590元/年）,337,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2021,浙江,12878,丽水职业技术学院,税务（收费6000元/年）,337,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2021,浙江,12878,丽水职业技术学院,工业机器人技术,335,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2021,浙江,12878,丽水职业技术学院,园林工程技术,334,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2021,浙江,12878,丽水职业技术学院,会计（收费6900元/年）,334,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2020,浙江,12878,丽水职业技术学院,工程造价,305,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2020,浙江,12878,丽水职业技术学院,计算机网络技术,305,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2020,浙江,12878,丽水职业技术学院,会计（收费6900元/年）,305,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2020,浙江,12878,丽水职业技术学院,园林工程技术,304,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2020,浙江,12878,丽水职业技术学院,数控技术,304,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2020,浙江,12878,丽水职业技术学院,电子信息工程技术,304,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2020,浙江,12878,丽水职业技术学院,机电一体化技术,304,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2020,浙江,12878,丽水职业技术学院,建筑室内设计,303,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2020,浙江,12878,丽水职业技术学院,大数据技术与应用,303,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2020,浙江,12878,丽水职业技术学院,工业机器人技术,303,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2020,浙江,12878,丽水职业技术学院,建筑室内设计（收费7590元/年）,337,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2020,浙江,12878,丽水职业技术学院,税务（收费6000元/年）,337,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2020,浙江,12878,丽水职业技术学院,工业机器人技术,335,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2020,浙江,12878,丽水职业技术学院,园林工程技术,334,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2020,浙江,12878,丽水职业技术学院,会计（收费6900元/年）,334,-,,专科批,浙江省,专科（高职）,综合类,公办,否,否,否,丽水市,https://www.gaokao.cn/school/1783/provinceline
2023,浙江,13283,浙江农林大学暨阳学院,电子信息工程（办学地点:诸暨市）,441,141454,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2023,浙江,13283,浙江农林大学暨阳学院,数据科学与大数据技术（办学地点:诸暨市）,437,145733,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2023,浙江,13283,浙江农林大学暨阳学院,电子信息工程（办学地点:诸暨市）,441,141454,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2023,浙江,13283,浙江农林大学暨阳学院,园林（办学地点:诸暨市）,440,142515,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2023,浙江,13283,浙江农林大学暨阳学院,数据科学与大数据技术（办学地点:诸暨市）,437,145733,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2023,浙江,13283,浙江农林大学暨阳学院,土木工程（办学地点:诸暨市）,426,157672,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2023,浙江,13283,浙江农林大学暨阳学院,园林（办学地点:诸暨市）,440,142515,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2023,浙江,13283,浙江农林大学暨阳学院,土木工程（办学地点:诸暨市）,426,157672,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2023,浙江,13283,浙江农林大学暨阳学院,园林（收费24750元/年；办学地点浙江绍兴）,447,-,,本科三批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2023,浙江,13283,浙江农林大学暨阳学院,土木工程（收费20000元/年；办学地点浙江绍兴）,443,-,,本科三批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2022,浙江,13283,浙江农林大学暨阳学院,电子信息工程（办学地点:诸暨市）,441,141454,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2022,浙江,13283,浙江农林大学暨阳学院,数据科学与大数据技术（办学地点:诸暨市）,437,145733,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2022,浙江,13283,浙江农林大学暨阳学院,电子信息工程（办学地点:诸暨市）,441,141454,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2022,浙江,13283,浙江农林大学暨阳学院,园林（办学地点:诸暨市）,440,142515,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2022,浙江,13283,浙江农林大学暨阳学院,数据科学与大数据技术（办学地点:诸暨市）,437,145733,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2022,浙江,13283,浙江农林大学暨阳学院,土木工程（办学地点:诸暨市）,426,157672,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2022,浙江,13283,浙江农林大学暨阳学院,园林（办学地点:诸暨市）,440,142515,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2022,浙江,13283,浙江农林大学暨阳学院,土木工程（办学地点:诸暨市）,426,157672,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2022,浙江,13283,浙江农林大学暨阳学院,园林（收费24750元/年；办学地点浙江绍兴）,447,-,,本科三批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2022,浙江,13283,浙江农林大学暨阳学院,土木工程（收费20000元/年；办学地点浙江绍兴）,443,-,,本科三批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2021,浙江,13283,浙江农林大学暨阳学院,电子信息工程（办学地点:诸暨市）,441,141454,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2021,浙江,13283,浙江农林大学暨阳学院,数据科学与大数据技术（办学地点:诸暨市）,437,145733,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2021,浙江,13283,浙江农林大学暨阳学院,电子信息工程（办学地点:诸暨市）,441,141454,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2021,浙江,13283,浙江农林大学暨阳学院,园林（办学地点:诸暨市）,440,142515,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2021,浙江,13283,浙江农林大学暨阳学院,数据科学与大数据技术（办学地点:诸暨市）,437,145733,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2021,浙江,13283,浙江农林大学暨阳学院,土木工程（办学地点:诸暨市）,426,157672,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2021,浙江,13283,浙江农林大学暨阳学院,园林（办学地点:诸暨市）,440,142515,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2021,浙江,13283,浙江农林大学暨阳学院,土木工程（办学地点:诸暨市）,426,157672,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2021,浙江,13283,浙江农林大学暨阳学院,园林（收费24750元/年；办学地点浙江绍兴）,447,-,,本科三批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2021,浙江,13283,浙江农林大学暨阳学院,土木工程（收费20000元/年；办学地点浙江绍兴）,443,-,,本科三批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2020,浙江,13283,浙江农林大学暨阳学院,电子信息工程（办学地点:诸暨市）,441,141454,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2020,浙江,13283,浙江农林大学暨阳学院,数据科学与大数据技术（办学地点:诸暨市）,437,145733,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2020,浙江,13283,浙江农林大学暨阳学院,电子信息工程（办学地点:诸暨市）,441,141454,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2020,浙江,13283,浙江农林大学暨阳学院,园林（办学地点:诸暨市）,440,142515,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2020,浙江,13283,浙江农林大学暨阳学院,数据科学与大数据技术（办学地点:诸暨市）,437,145733,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2020,浙江,13283,浙江农林大学暨阳学院,土木工程（办学地点:诸暨市）,426,157672,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2020,浙江,13283,浙江农林大学暨阳学院,园林（办学地点:诸暨市）,440,142515,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2020,浙江,13283,浙江农林大学暨阳学院,土木工程（办学地点:诸暨市）,426,157672,,本科批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2020,浙江,13283,浙江农林大学暨阳学院,园林（收费24750元/年；办学地点浙江绍兴）,447,-,,本科三批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2020,浙江,13283,浙江农林大学暨阳学院,土木工程（收费20000元/年；办学地点浙江绍兴）,443,-,,本科三批,浙江省教育厅,普通本科,农林类,民办,否,否,否,绍兴市,https://www.gaokao.cn/school/2387/provinceline
2023,浙江,12789,浙江工商职业技术学院,计算机网络技术（第一学年在宁波本部（主校区）就读，第二学年起在学校慈溪校区就读。）,447,61478,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,大数据与会计,446,62153,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,应用英语,445,62876,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,休闲服务与管理,443,64174,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,建筑工程技术,441,65524,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,市场营销,441,65524,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,跨境电子商务,441,65524,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,金融服务与管理,440,66178,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,旅游管理,438,67627,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,国际经济与贸易,438,67627,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,研学旅行管理与服务,438,67627,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,计算机网络技术（第一学年在宁波本部（主校区）就读，第二学年起在学校慈溪校区就读。）,447,61478,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,大数据与会计,446,62153,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,应用英语,445,62876,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,休闲服务与管理,443,64174,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,建筑工程技术,441,65524,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,市场营销,441,65524,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,跨境电子商务,441,65524,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,金融服务与管理,440,66178,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,旅游管理,438,67627,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,国际经济与贸易,438,67627,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,研学旅行管理与服务,438,67627,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,大数据与会计,430,146232,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,金融服务与管理,419,157427,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,计算机网络技术（第一学年在宁波本部（主校区）就读，第二学年起在学校慈溪校区就读。）,408,168038,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,建筑工程技术,407,169004,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,国际经济与贸易,405,170772,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,市场营销,403,172563,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,应用英语,403,172563,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,休闲服务与管理,403,172563,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,跨境电子商务,403,172563,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,研学旅行管理与服务,403,172563,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,旅游管理,402,173416,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,大数据与会计,430,146232,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,金融服务与管理,419,157427,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,计算机网络技术（第一学年在宁波本部（主校区）就读，第二学年起在学校慈溪校区就读。）,408,168038,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,建筑工程技术,407,169004,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
2023,浙江,12789,浙江工商职业技术学院,国际经济与贸易,405,170772,,专科批,浙江省,专科（高职）,财经类,公办,否,否,否,宁波市,https://www.gaokao.cn/school/1353/provinceline
