491,1043500,青岛农业大学,山东,青岛市,山东省,普通本科,农林类,公办,否,否,否
269,1011300,山西农业大学,山西,晋中市,山西省,普通本科,农林类,公办,否,否,否
335,1037800,安徽财经大学,安徽,蚌埠市,安徽省,普通本科,财经类,公办,否,否,否
607,1010700,石家庄铁道大学,河北,石家庄市,河北省,普通本科,理工类,公办,否,否,否
426,1021400,哈尔滨理工大学,黑龙江,哈尔滨市,黑龙江省,普通本科,理工类,公办,否,否,否
492,1073300,甘肃农业大学,甘肃,兰州市,甘肃省,普通本科,农林类,公办,否,否,否
244,1035400,嘉兴大学,浙江,嘉兴市,浙江省,普通本科,综合类,公办,否,否,否
511,1165800,海南师范大学,海南,海口市,海南省,普通本科,师范类,公办,否,否,否
402,1054100,湖南中医药大学,湖南,长沙市,湖南省,普通本科,医药类,公办,否,否,否
253,1034700,湖州师范学院,浙江,湖州市,浙江省,普通本科,综合类,公办,否,否,否
436,1049600,武汉轻工大学,湖北,武汉市,湖北省,普通本科,理工类,公办,否,否,否
187,1166000,重庆理工大学,重庆,重庆市,重庆市,普通本科,理工类,公办,否,否,否
234,1076000,新疆医科大学,新疆,乌鲁木齐市,新疆维吾尔自治区,普通本科,医药类,公办,否,否,否
488,1073200,兰州交通大学,甘肃,兰州市,甘肃省,普通本科,理工类,公办,否,否,否
555,1045100,鲁东大学,山东,烟台市,山东省,普通本科,综合类,公办,否,否,否
274,1063200,西南医科大学,四川,泸州市,四川省,普通本科,医药类,公办,否,否,否
532,1059500,桂林电子科技大学,广西,桂林市,广西壮族自治区,普通本科,理工类,公办,否,否,否
158,1031300,徐州医科大学,江苏,徐州市,江苏省,普通本科,医药类,公办,否,否,否
376,1072600,西北政法大学,陕西,西安市,陕西省,普通本科,政法类,公办,否,否,否
266,1063800,西华师范大学,四川,南充市,四川省,普通本科,师范类,公办,否,否,否
578,1002000,北京农学院,北京,北京市,北京市,普通本科,农林类,公办,否,否,否
364,1069400,西藏大学,西藏,拉萨市,西藏自治区,普通本科,综合类,公办,是,否,是
211,1015200,大连工业大学,辽宁,大连市,辽宁省,普通本科,理工类,公办,否,否,否
179,1063700,重庆师范大学,重庆,重庆市,重庆市,普通本科,师范类,公办,否,否,否
322,1087800,安徽建筑大学,安徽,合肥市,安徽省,普通本科,理工类,公办,否,否,否
2491,1107900,成都大学,四川,成都市,四川省,普通本科,综合类,公办,否,否,否
494,1044700,聊城大学,山东,聊城市,山东省,普通本科,综合类,公办,否,否,否
1142,1044100,山东中医药大学,山东,济南市,山东省,普通本科,医药类,公办,否,否,否
270,1062100,成都信息工程大学,四川,成都市,四川省,普通本科,理工类,公办,否,否,否
55,1008200,河北科技大学,河北,石家庄市,河北省,普通本科,理工类,公办,否,否,否
528,1043000,山东建筑大学,山东,济南市,山东省,普通本科,理工类,公办,否,否,否
